ID_code,target
test_183758,0.159135
test_183759,0.03492
test_183760,0.33717
test_183761,0.30666
test_183762,0.98907
test_183763,0.890775
test_183764,0.223225
test_183765,0.933325
test_183766,0.65046
test_183767,0.43786
test_183768,0.847345
test_183769,0.392165
test_183770,0.5844
test_183771,0.52661
test_183772,0.08797
test_183773,0.823635
test_183774,0.49054
test_183775,0.213365
test_183776,0.122325
test_183777,0.346425
test_183778,0.57834
test_183779,0.87568
test_183780,0.32159
test_183781,0.134775
test_183782,0.2261
test_183783,0.67405
test_183784,0.510305
test_183785,0.05463
test_183786,0.217275
test_183787,0.01575
test_183788,0.19724
test_183789,0.42734
test_183790,0.871245
test_183791,0.54737
test_183792,0.011785
test_183793,0.79258
test_183794,0.167515
test_183795,0.69743
test_183796,0.22444
test_183797,0.5755
test_183798,0.178765
test_183799,0.3551
test_183800,0.802945
test_183801,0.36094
test_183802,0.09253
test_183803,0.37922
test_183804,0.245455
test_183805,0.675395
test_183806,0.02608
test_183807,0.866405
test_183808,0.002465
test_183809,0.480735
test_183810,0.873815
test_183811,0.23207
test_183812,0.2215
test_183813,0.42263
test_183814,0.449505
test_183815,0.389285
test_183816,0.61996
test_183817,0.02617
test_183818,0.3959
test_183819,0.897325
test_183820,0.369395
test_183821,0.190965
test_183822,0.184525
test_183823,0.090845
test_183824,0.28989
test_183825,0.009895
test_183826,0.250105
test_183827,0.951905
test_183828,0.709435
test_183829,0.61189
test_183830,0.884205
test_183831,0.97229
test_183832,0.22439
test_183833,0.511745
test_183834,0.08723
test_183835,0.238265
test_183836,0.399685
test_183837,0.931025
test_183838,0.540055
test_183839,0.005645
test_183840,0.224875
test_183841,0.44096
test_183842,0.75185
test_183843,0.77386
test_183844,0.646915
test_183845,0.35795
test_183846,0.997325
test_183847,0.332785
test_183848,0.531275
test_183849,0.391435
test_183850,0.076495
test_183851,0.69987
test_183852,0.63464
test_183853,0.418395
test_183854,0.348925
test_183855,0.12393
test_183856,0.033965
test_183857,0.732735
test_183858,0.11949
test_183859,0.85242
test_183860,0.34051
test_183861,0.401935
test_183862,0.96437
test_183863,0.236955
test_183864,0.80157
test_183865,0.46421
test_183866,0.44894
test_183867,0.033955
test_183868,0.366065
test_183869,0.479605
test_183870,0.12094
test_183871,0.4398
test_183872,0.22886
test_183873,0.019415
test_183874,0.74623
test_183875,0.663195
test_183876,0.07691
test_183877,0.86815
test_183878,0.343535
test_183879,0.598715
test_183880,0.87728
test_183881,0.91057
test_183882,0.346495
test_183883,0.7811
test_183884,0.837395
test_183885,0.275015
test_183886,0.29625
test_183887,0.743705
test_183888,0.119105
test_183889,0.49548
test_183890,0.148975
test_183891,0.780685
test_183892,0.064555
test_183893,0.284265
test_183894,0.646285
test_183895,0.633305
test_183896,0.4334
test_183897,0.2495
test_183898,0.75287
test_183899,0.769505
test_183900,0.372015
test_183901,0.362705
test_183902,0.372775
test_183903,0.643995
test_183904,0.62638
test_183905,0.914465
test_183906,0.263305
test_183907,0.252725
test_183908,0.31244
test_183909,0.831135
test_183910,0.97873
test_183911,0.47592
test_183912,0.070685
test_183913,0.23033
test_183914,0.80586
test_183915,0.63601
test_183916,0.64291
test_183917,0.211145
test_183918,0.17954
test_183919,0.698315
test_183920,0.762565
test_183921,0.663515
test_183922,0.62329
test_183923,0.386875
test_183924,0.324855
test_183925,0.126935
test_183926,0.6821
test_183927,0.71983
test_183928,0.66242
test_183929,0.106505
test_183930,0.21498
test_183931,0.39811
test_183932,0.31397
test_183933,0.39367
test_183934,0.7414
test_183935,0.220995
test_183936,0.00308
test_183937,0.020535
test_183938,0.90685
test_183939,0.11678
test_183940,0.446005
test_183941,0.101185
test_183942,0.91984
test_183943,0.042525
test_183944,0.887345
test_183945,0.84817
test_183946,0.894385
test_183947,0.817285
test_183948,0.3213
test_183949,0.281545
test_183950,0.850915
test_183951,0.227625
test_183952,0.681015
test_183953,0.110065
test_183954,0.965605
test_183955,0.80337
test_183956,0.5352
test_183957,0.155465
test_183958,0.593125
test_183959,0.840665
test_183960,0.308545
test_183961,0.528115
test_183962,0.206575
test_183963,0.074165
test_183964,0.87984
test_183965,0.471955
test_183966,0.29381
test_183967,0.463575
test_183968,0.55086
test_183969,0.678545
test_183970,0.31139
test_183971,0.681155
test_183972,0.42122
test_183973,0.381465
test_183974,0.123145
test_183975,0.121305
test_183976,0.379365
test_183977,0.033505
test_183978,0.80891
test_183979,0.871345
test_183980,0.47517
test_183981,0.346895
test_183982,0.374245
test_183983,0.630335
test_183984,0.300515
test_183985,0.709055
test_183986,0.405515
test_183987,0.707525
test_183988,0.884645
test_183989,0.725915
test_183990,0.59966
test_183991,0.87989
test_183992,0.923805
test_183993,0.040205
test_183994,0.93824
test_183995,0.540375
test_183996,0.67522
test_183997,0.46299
test_183998,0.961125
test_183999,0.147025
test_184000,0.09566
test_184001,0.221205
test_184002,0.17487
test_184003,0.958605
test_184004,0.388765
test_184005,0.612075
test_184006,0.19
test_184007,0.489575
test_184008,0.307625
test_184009,0.949085
test_184010,0.22686
test_184011,0.333435
test_184012,0.768225
test_184013,0.708115
test_184014,0.043435
test_184015,0.14016
test_184016,0.075685
test_184017,0.15922
test_184018,0.83704
test_184019,0.216085
test_184020,0.313715
test_184021,0.842215
test_184022,0.851945
test_184023,0.026285
test_184024,0.005325
test_184025,0.594635
test_184026,0.5771
test_184027,0.072845
test_184028,0.752755
test_184029,0.354865
test_184030,0.09377
test_184031,0.74297
test_184032,0.08529
test_184033,0.517645
test_184034,0.393545
test_184035,0.631255
test_184036,0.53992
test_184037,0.30835
test_184038,0.8924
test_184039,0.261255
test_184040,0.308625
test_184041,0.352155
test_184042,0.179945
test_184043,0.064305
test_184044,0.471995
test_184045,0.777705
test_184046,0.14938
test_184047,0.468725
test_184048,0.62216
test_184049,0.223445
test_184050,0.81992
test_184051,0.089865
test_184052,0.358925
test_184053,0.524935
test_184054,0.644545
test_184055,0.60124
test_184056,0.511715
test_184057,0.68202
test_184058,0.277625
test_184059,0.414065
test_184060,0.918995
test_184061,0.11973
test_184062,0.89119
test_184063,0.20911
test_184064,0.141585
test_184065,0.954905
test_184066,0.331295
test_184067,0.400555
test_184068,0.788425
test_184069,0.402705
test_184070,0.664435
test_184071,0.4195
test_184072,0.23627
test_184073,0.20141
test_184074,0.32713
test_184075,0.73941
test_184076,0.7148
test_184077,0.48597
test_184078,0.39766
test_184079,0.572935
test_184080,0.102285
test_184081,0.03348
test_184082,0.801035
test_184083,0.521265
test_184084,0.55822
test_184085,0.52317
test_184086,0.77495
test_184087,0.70153
test_184088,0.821705
test_184089,0.21388
test_184090,0.81598
test_184091,0.16451
test_184092,0.588315
test_184093,0.006305
test_184094,0.34754
test_184095,0.12886
test_184096,0.85922
test_184097,0.063115
test_184098,0.967815
test_184099,0.43536
test_184100,0.63609
test_184101,0.85738
test_184102,0.785315
test_184103,0.257945
test_184104,0.207045
test_184105,0.30622
test_184106,0.1106
test_184107,0.681075
test_184108,0.80739
test_184109,0.5196
test_184110,0.008515
test_184111,0.21456
test_184112,0.725205
test_184113,0.791715
test_184114,0.874525
test_184115,0.19202
test_184116,0.13706
test_184117,0.094715
test_184118,0.320965
test_184119,0.376895
test_184120,0.991245
test_184121,0.115325
test_184122,0.984585
test_184123,0.24925
test_184124,0.493115
test_184125,0.78049
test_184126,0.93594
test_184127,0.315685
test_184128,0.51203
test_184129,0.10082
test_184130,0.870245
test_184131,0.001725
test_184132,0.00188
test_184133,0.649205
test_184134,0.742825
test_184135,0.6716
test_184136,0.601095
test_184137,0.882775
test_184138,0.67994
test_184139,0.061495
test_184140,0.282825
test_184141,0.553585
test_184142,0.429565
test_184143,0.96719
test_184144,0.90253
test_184145,0.153895
test_184146,0.290545
test_184147,0.28453
test_184148,0.70974
test_184149,0.12279
test_184150,0.420505
test_184151,0.868005
test_184152,0.64824
test_184153,0.772465
test_184154,0.953015
test_184155,0.85829
test_184156,0.642325
test_184157,0.844085
test_184158,0.2832
test_184159,0.28377
test_184160,0.809905
test_184161,0.85879
test_184162,0.15869
test_184163,0.883095
test_184164,0.33312
test_184165,0.178405
test_184166,0.72117
test_184167,0.87846
test_184168,0.515395
test_184169,0.483275
test_184170,0.60606
test_184171,0.65487
test_184172,0.391445
test_184173,0.223955
test_184174,0.185285
test_184175,0.49793
test_184176,0.74348
test_184177,0.388195
test_184178,0.427475
test_184179,0.2346
test_184180,0.50122
test_184181,0.67858
test_184182,0.694375
test_184183,0.289635
test_184184,0.10584
test_184185,0.10783
test_184186,0.180515
test_184187,0.094325
test_184188,0.95422
test_184189,0.75897
test_184190,0.01134
test_184191,0.09554
test_184192,0.481485
test_184193,0.77574
test_184194,0.082955
test_184195,0.011625
test_184196,0.774065
test_184197,0.09963
test_184198,0.78903
test_184199,0.820125
test_184200,0.61164
test_184201,0.242615
test_184202,0.15081
test_184203,0.222215
test_184204,0.78654
test_184205,0.441325
test_184206,0.25433
test_184207,0.44156
test_184208,0.959535
test_184209,0.34768
test_184210,0.898485
test_184211,0.65782
test_184212,0.97989
test_184213,0.492445
test_184214,0.441545
test_184215,0.290715
test_184216,0.591995
test_184217,0.099265
test_184218,0.25729
test_184219,0.96237
test_184220,0.144695
test_184221,0.545215
test_184222,0.15879
test_184223,0.29435
test_184224,0.60261
test_184225,0.58553
test_184226,0.775135
test_184227,0.67147
test_184228,0.29189
test_184229,0.260345
test_184230,0.34127
test_184231,0.429535
test_184232,0.20662
test_184233,0.21598
test_184234,0.1305
test_184235,0.837315
test_184236,0.28504
test_184237,0.556585
test_184238,0.98824
test_184239,0.481545
test_184240,0.992815
test_184241,0.71973
test_184242,0.962785
test_184243,0.10416
test_184244,0.80303
test_184245,0.69863
test_184246,0.824395
test_184247,0.356255
test_184248,0.908655
test_184249,0.06675
test_184250,0.32925
test_184251,0.44075
test_184252,0.631615
test_184253,0.96816
test_184254,0.330005
test_184255,0.212335
test_184256,0.567385
test_184257,0.061705
test_184258,0.98885
test_184259,0.20199
test_184260,0.835455
test_184261,0.884105
test_184262,0.791535
test_184263,0.358975
test_184264,0.01741
test_184265,0.279865
test_184266,0.477665
test_184267,0.74803
test_184268,0.52864
test_184269,0.585305
test_184270,0.84484
test_184271,0.430325
test_184272,0.656525
test_184273,0.21462
test_184274,0.74533
test_184275,0.281415
test_184276,0.21226
test_184277,0.351
test_184278,0.178285
test_184279,0.43875
test_184280,0.71353
test_184281,0.039125
test_184282,0.28507
test_184283,0.21351
test_184284,0.744655
test_184285,0.182225
test_184286,0.38461
test_184287,0.380275
test_184288,0.60136
test_184289,0.59469
test_184290,0.20599
test_184291,0.835555
test_184292,0.656745
test_184293,0.087685
test_184294,0.624695
test_184295,0.89396
test_184296,0.371995
test_184297,0.332715
test_184298,0.189365
test_184299,0.794655
test_184300,0.32689
test_184301,0.00067
test_184302,0.01616
test_184303,0.20591
test_184304,0.994465
test_184305,0.34317
test_184306,0.46041
test_184307,0.944895
test_184308,0.982055
test_184309,0.173095
test_184310,0.17243
test_184311,0.56373
test_184312,0.797275
test_184313,0.290005
test_184314,0.306765
test_184315,0.40922
test_184316,0.87731
test_184317,0.926635
test_184318,0.508325
test_184319,0.587955
test_184320,0.988175
test_184321,0.99943
test_184322,0.90257
test_184323,0.566295
test_184324,0.204775
test_184325,0.14205
test_184326,0.273885
test_184327,0.37162
test_184328,0.660725
test_184329,0.83747
test_184330,0.781825
test_184331,0.39958
test_184332,0.488695
test_184333,0.36135
test_184334,0.479365
test_184335,0.124865
test_184336,0.96735
test_184337,0.68491
test_184338,0.162555
test_184339,0.65535
test_184340,0.371875
test_184341,0.93912
test_184342,0.397515
test_184343,0.745195
test_184344,0.436955
test_184345,0.23411
test_184346,0.082885
test_184347,0.424375
test_184348,0.101085
test_184349,0.55459
test_184350,0.900345
test_184351,0.320715
test_184352,0.56772
test_184353,0.231025
test_184354,0.75562
test_184355,0.4794
test_184356,0.937255
test_184357,0.28328
test_184358,0.53234
test_184359,0.86208
test_184360,0.928185
test_184361,0.0565
test_184362,0.434845
test_184363,0.18745
test_184364,0.857505
test_184365,0.691915
test_184366,0.27368
test_184367,0.883715
test_184368,0.03855
test_184369,0.01002
test_184370,0.531075
test_184371,0.01349
test_184372,0.1636
test_184373,0.75052
test_184374,0.86749
test_184375,0.284815
test_184376,0.91345
test_184377,0.647245
test_184378,0.91505
test_184379,0.6444
test_184380,0.04433
test_184381,0.736515
test_184382,0.452805
test_184383,0.482395
test_184384,0.188355
test_184385,0.033025
test_184386,0.37042
test_184387,0.07348
test_184388,0.2933
test_184389,0.97233
test_184390,0.69049
test_184391,0.96809
test_184392,0.670405
test_184393,0.85662
test_184394,0.87324
test_184395,0.65459
test_184396,0.205845
test_184397,0.67745
test_184398,0.293675
test_184399,0.384235
test_184400,0.33985
test_184401,0.51827
test_184402,0.090995
test_184403,0.64596
test_184404,0.949845
test_184405,0.179645
test_184406,0.55901
test_184407,0.61273
test_184408,0.80249
test_184409,0.701385
test_184410,0.50745
test_184411,0.78964
test_184412,0.127055
test_184413,0.458075
test_184414,0.7118
test_184415,0.574545
test_184416,0.93028
test_184417,0.146175
test_184418,0.88666
test_184419,0.86907
test_184420,0.624155
test_184421,0.95049
test_184422,0.251535
test_184423,0.80366
test_184424,0.06258
test_184425,0.16187
test_184426,0.520795
test_184427,0.242355
test_184428,0.808095
test_184429,0.497025
test_184430,0.27572
test_184431,0.26864
test_184432,0.940195
test_184433,0.68864
test_184434,0.48175
test_184435,0.680765
test_184436,0.91898
test_184437,0.250815
test_184438,0.94451
test_184439,0.27637
test_184440,0.037615
test_184441,0.867875
test_184442,0.55167
test_184443,0.20269
test_184444,0.589105
test_184445,0.822915
test_184446,0.862315
test_184447,0.964785
test_184448,0.130285
test_184449,0.176165
test_184450,0.180885
test_184451,0.841845
test_184452,0.79411
test_184453,0.828685
test_184454,0.72603
test_184455,0.202585
test_184456,0.18606
test_184457,0.0075
test_184458,0.670915
test_184459,0.15226
test_184460,0.686235
test_184461,0.590265
test_184462,0.71438
test_184463,0.60265
test_184464,0.194205
test_184465,0.241965
test_184466,0.501425
test_184467,0.568615
test_184468,0.78571
test_184469,0.0205
test_184470,0.34336
test_184471,0.148115
test_184472,0.057825
test_184473,0.39582
test_184474,0.47259
test_184475,0.994475
test_184476,0.29447
test_184477,0.53185
test_184478,0.52651
test_184479,0.686985
test_184480,0.39237
test_184481,0.01809
test_184482,0.21131
test_184483,0.34132
test_184484,0.32107
test_184485,0.22056
test_184486,0.46631
test_184487,0.63245
test_184488,0.933305
test_184489,0.158295
test_184490,0.270405
test_184491,0.044305
test_184492,0.205485
test_184493,0.532765
test_184494,0.587295
test_184495,0.728215
test_184496,0.26664
test_184497,0.802995
test_184498,0.556135
test_184499,0.022405
test_184500,0.06663
test_184501,0.176255
test_184502,0.054845
test_184503,0.148205
test_184504,0.805055
test_184505,0.366725
test_184506,0.12591
test_184507,0.20271
test_184508,0.986735
test_184509,0.338855
test_184510,0.06677
test_184511,0.342785
test_184512,0.93969
test_184513,0.32029
test_184514,0.98675
test_184515,0.78613
test_184516,0.728625
test_184517,0.068065
test_184518,0.60031
test_184519,0.88819
test_184520,0.067515
test_184521,0.856895
test_184522,0.530595
test_184523,0.66121
test_184524,0.49953
test_184525,0.402945
test_184526,0.974805
test_184527,0.018655
test_184528,0.82985
test_184529,0.817795
test_184530,0.50054
test_184531,0.103305
test_184532,0.055695
test_184533,0.59429
test_184534,0.30836
test_184535,0.402665
test_184536,0.00052
test_184537,0.165815
test_184538,0.52271
test_184539,0.19644
test_184540,0.23043
test_184541,0.00582
test_184542,0.49445
test_184543,0.898335
test_184544,0.08113
test_184545,0.492395
test_184546,0.197935
test_184547,0.03169
test_184548,0.99936
test_184549,0.111385
test_184550,0.43711
test_184551,0.103835
test_184552,0.63902
test_184553,0.531055
test_184554,0.915555
test_184555,0.708385
test_184556,0.759385
test_184557,0.7931
test_184558,0.915755
test_184559,0.812935
test_184560,0.514195
test_184561,0.885525
test_184562,0.81744
test_184563,0.557705
test_184564,0.545345
test_184565,0.04373
test_184566,0.372315
test_184567,0.845785
test_184568,0.5304
test_184569,0.03083
test_184570,0.37653
test_184571,0.544265
test_184572,0.22597
test_184573,0.93218
test_184574,0.448685
test_184575,0.712865
test_184576,0.094085
test_184577,0.08886
test_184578,0.966155
test_184579,0.021185
test_184580,0.544745
test_184581,0.464345
test_184582,0.16702
test_184583,0.998825
test_184584,0.80987
test_184585,0.02234
test_184586,0.607445
test_184587,0.915865
test_184588,0.82633
test_184589,0.163545
test_184590,0.974505
test_184591,0.84134
test_184592,0.818535
test_184593,0.999475
test_184594,0.131955
test_184595,0.52004
test_184596,0.808925
test_184597,0.182485
test_184598,0.58104
test_184599,0.26964
test_184600,0.64009
test_184601,0.18239
test_184602,0.90238
test_184603,0.55983
test_184604,0.560155
test_184605,0.3479
test_184606,0.4382
test_184607,0.75933
test_184608,0.999235
test_184609,0.584185
test_184610,0.087285
test_184611,0.02714
test_184612,0.750875
test_184613,0.445135
test_184614,0.753555
test_184615,0.80847
test_184616,0.86723
test_184617,0.84577
test_184618,0.381225
test_184619,0.645435
test_184620,0.628895
test_184621,0.657585
test_184622,0.6533
test_184623,0.158475
test_184624,0.37204
test_184625,0.930635
test_184626,0.449565
test_184627,0.487985
test_184628,0.265755
test_184629,0.77773
test_184630,0.47011
test_184631,0.30822
test_184632,0.96243
test_184633,0.38088
test_184634,0.46192
test_184635,0.63929
test_184636,0.90639
test_184637,0.013675
test_184638,0.45364
test_184639,0.59494
test_184640,0.582745
test_184641,0.539075
test_184642,0.011205
test_184643,0.83958
test_184644,0.00957
test_184645,0.389595
test_184646,0.800155
test_184647,0.73693
test_184648,0.614475
test_184649,0.044715
test_184650,0.53326
test_184651,0.134895
test_184652,0.97377
test_184653,0.536295
test_184654,0.917185
test_184655,0.195815
test_184656,0.743005
test_184657,0.49295
test_184658,0.09786
test_184659,0.112115
test_184660,0.121805
test_184661,0.445035
test_184662,0.532245
test_184663,0.859865
test_184664,0.224795
test_184665,0.90784
test_184666,0.518335
test_184667,0.421225
test_184668,0.24068
test_184669,0.934745
test_184670,0.62487
test_184671,0.28022
test_184672,0.809775
test_184673,0.107375
test_184674,0.046115
test_184675,0.796925
test_184676,0.657425
test_184677,0.156295
test_184678,0.154295
test_184679,0.19633
test_184680,0.734595
test_184681,0.82316
test_184682,0.83082
test_184683,0.927555
test_184684,0.7799
test_184685,0.679925
test_184686,0.688595
test_184687,0.13048
test_184688,0.536345
test_184689,0.358535
test_184690,0.05599
test_184691,0.777355
test_184692,0.702725
test_184693,0.846285
test_184694,0.832425
test_184695,0.67005
test_184696,0.024185
test_184697,0.552255
test_184698,0.77356
test_184699,0.899205
test_184700,0.291955
test_184701,0.42229
test_184702,0.592495
test_184703,0.24534
test_184704,0.454355
test_184705,0.2373
test_184706,0.390465
test_184707,0.7212
test_184708,0.56046
test_184709,0.307775
test_184710,0.90465
test_184711,0.12854
test_184712,0.226185
test_184713,0.504465
test_184714,0.13652
test_184715,0.446685
test_184716,0.67774
test_184717,0.249665
test_184718,0.69115
test_184719,0.37348
test_184720,0.665785
test_184721,0.159075
test_184722,0.94401
test_184723,0.0762
test_184724,0.884495
test_184725,0.47306
test_184726,0.703905
test_184727,0.626215
test_184728,0.18158
test_184729,0.675915
test_184730,0.085405
test_184731,0.08821
test_184732,0.09869
test_184733,0.36045
test_184734,0.26631
test_184735,0.469875
test_184736,0.171265
test_184737,0.587925
test_184738,0.98168
test_184739,0.437055
test_184740,0.09897
test_184741,0.16353
test_184742,0.292465
test_184743,0.628815
test_184744,0.87805
test_184745,0.594895
test_184746,0.89443
test_184747,0.10047
test_184748,0.367915
test_184749,0.795625
test_184750,0.26156
test_184751,0.607245
test_184752,0.47446
test_184753,0.12607
test_184754,0.026975
test_184755,0.15495
test_184756,0.63594
test_184757,0.225715
test_184758,0.90768
test_184759,0.353005
test_184760,0.9283
test_184761,0.901055
test_184762,0.717045
test_184763,0.567165
test_184764,0.316995
test_184765,0.617015
test_184766,0.5699
test_184767,0.07651
test_184768,0.521345
test_184769,0.283955
test_184770,0.938025
test_184771,0.887385
test_184772,0.93705
test_184773,0.677265
test_184774,0.54887
test_184775,0.76385
test_184776,0.085565
test_184777,0.24321
test_184778,0.434895
test_184779,0.471715
test_184780,0.13162
test_184781,0.560695
test_184782,0.802505
test_184783,0.911265
test_184784,0.093865
test_184785,0.054675
test_184786,0.92349
test_184787,0.074065
test_184788,0.75439
test_184789,0.595285
test_184790,0.944705
test_184791,0.479115
test_184792,0.74513
test_184793,0.836435
test_184794,0.46532
test_184795,0.07379
test_184796,0.495895
test_184797,0.519265
test_184798,0.76578
test_184799,0.740865
test_184800,0.60741
test_184801,0.668895
test_184802,0.98546
test_184803,0.818965
test_184804,0.446605
test_184805,0.236185
test_184806,0.715355
test_184807,0.721555
test_184808,0.477315
test_184809,0.20903
test_184810,0.577625
test_184811,0.79721
test_184812,0.29577
test_184813,0.079875
test_184814,0.04536
test_184815,0.183995
test_184816,0.02332
test_184817,0.724685
test_184818,0.93731
test_184819,0.35651
test_184820,0.638865
test_184821,0.16502
test_184822,0.983695
test_184823,0.484435
test_184824,0.786055
test_184825,0.8465
test_184826,0.94126
test_184827,0.91787
test_184828,0.95336
test_184829,0.62933
test_184830,0.13324
test_184831,0.327285
test_184832,0.685605
test_184833,0.106055
test_184834,0.908055
test_184835,0.0227
test_184836,0.605265
test_184837,0.895575
test_184838,0.72222
test_184839,0.368685
test_184840,0.073215
test_184841,0.832855
test_184842,0.063565
test_184843,0.235265
test_184844,0.1503
test_184845,0.332665
test_184846,0.58622
test_184847,0.72709
test_184848,0.18778
test_184849,0.729515
test_184850,0.98307
test_184851,0.65856
test_184852,0.05164
test_184853,0.024525
test_184854,0.009635
test_184855,0.90051
test_184856,0.196755
test_184857,0.213625
test_184858,0.769565
test_184859,0.70354
test_184860,0.59541
test_184861,0.126825
test_184862,0.152745
test_184863,0.668255
test_184864,0.872445
test_184865,0.14084
test_184866,0.950955
test_184867,0.85292
test_184868,0.956955
test_184869,0.404065
test_184870,0.59075
test_184871,0.20803
test_184872,0.885985
test_184873,0.916645
test_184874,0.71117
test_184875,0.928145
test_184876,0.7804
test_184877,0.275865
test_184878,0.25939
test_184879,0.7732
test_184880,0.30263
test_184881,0.08508
test_184882,0.567155
test_184883,0.47332
test_184884,0.933395
test_184885,0.06269
test_184886,0.40806
test_184887,0.885195
test_184888,0.930295
test_184889,0.75775
test_184890,0.603195
test_184891,0.456015
test_184892,0.327385
test_184893,0.918585
test_184894,0.340945
test_184895,0.155995
test_184896,0.257985
test_184897,0.73847
test_184898,0.96848
test_184899,0.2163
test_184900,0.035065
test_184901,0.523805
test_184902,0.967335
test_184903,0.771145
test_184904,0.464715
test_184905,0.48198
test_184906,0.277295
test_184907,0.02668
test_184908,0.52206
test_184909,0.854955
test_184910,0.22829
test_184911,0.54155
test_184912,0.775345
test_184913,0.34354
test_184914,0.120475
test_184915,0.95636
test_184916,0.70126
test_184917,0.93234
test_184918,0.473165
test_184919,0.40668
test_184920,0.42272
test_184921,0.491195
test_184922,0.09948
test_184923,0.658235
test_184924,0.53591
test_184925,0.689985
test_184926,0.82917
test_184927,0.753835
test_184928,0.35267
test_184929,0.650645
test_184930,0.58877
test_184931,0.75167
test_184932,0.968865
test_184933,0.46072
test_184934,0.78609
test_184935,0.549985
test_184936,0.882835
test_184937,0.93433
test_184938,0.798695
test_184939,0.57043
test_184940,0.353115
test_184941,0.10502
test_184942,0.381985
test_184943,0.24638
test_184944,0.161025
test_184945,0.86471
test_184946,0.0976
test_184947,0.673745
test_184948,0.350125
test_184949,0.99798
test_184950,0.8759
test_184951,0.0706
test_184952,0.281905
test_184953,0.59338
test_184954,0.247885
test_184955,0.461655
test_184956,0.128495
test_184957,0.98517
test_184958,0.14386
test_184959,0.549745
test_184960,0.14087
test_184961,0.481495
test_184962,0.33556
test_184963,0.8873
test_184964,0.979055
test_184965,0.154465
test_184966,0.990515
test_184967,0.10307
test_184968,0.110785
test_184969,0.86683
test_184970,0.933625
test_184971,0.968595
test_184972,0.22728
test_184973,0.207725
test_184974,0.92155
test_184975,0.63452
test_184976,0.386575
test_184977,0.57748
test_184978,0.87113
test_184979,0.55715
test_184980,0.551565
test_184981,0.001855
test_184982,0.523975
test_184983,0.49704
test_184984,0.876175
test_184985,0.76605
test_184986,0.94111
test_184987,0.828935
test_184988,0.091015
test_184989,0.03323
test_184990,0.33937
test_184991,0.83062
test_184992,0.910395
test_184993,0.887285
test_184994,0.533835
test_184995,0.511435
test_184996,0.1527
test_184997,0.34421
test_184998,0.21699
test_184999,0.980065
test_185000,0.709715
test_185001,0.308195
test_185002,0.954745
test_185003,0.814585
test_185004,0.03833
test_185005,0.056775
test_185006,0.836785
test_185007,0.84076
test_185008,0.807755
test_185009,0.315625
test_185010,0.72056
test_185011,0.07668
test_185012,0.51369
test_185013,0.116975
test_185014,0.08115
test_185015,0.074155
test_185016,0.450215
test_185017,0.08637
test_185018,0.37724
test_185019,0.461145
test_185020,0.1568
test_185021,0.043335
test_185022,0.132425
test_185023,0.589205
test_185024,0.62922
test_185025,0.782915
test_185026,0.24284
test_185027,0.862905
test_185028,0.278315
test_185029,0.041905
test_185030,0.78055
test_185031,0.395565
test_185032,0.76067
test_185033,0.111875
test_185034,0.158785
test_185035,0.649325
test_185036,0.36382
test_185037,0.06536
test_185038,0.79543
test_185039,0.592605
test_185040,0.06885
test_185041,0.28484
test_185042,0.20082
test_185043,0.445535
test_185044,0.43932
test_185045,0.845395
test_185046,0.38506
test_185047,0.452075
test_185048,0.04891
test_185049,0.04107
test_185050,0.633535
test_185051,0.649515
test_185052,0.986835
test_185053,0.373305
test_185054,0.364385
test_185055,0.98237
test_185056,0.46099
test_185057,0.816815
test_185058,0.99871
test_185059,0.944745
test_185060,0.61752
test_185061,0.4559
test_185062,0.33012
test_185063,0.84174
test_185064,0.97197
test_185065,0.203015
test_185066,0.7784
test_185067,0.785805
test_185068,0.162005
test_185069,0.001365
test_185070,0.45703
test_185071,0.22914
test_185072,0.23408
test_185073,0.90409
test_185074,0.59113
test_185075,0.503305
test_185076,0.67553
test_185077,0.688945
test_185078,0.22557
test_185079,0.343965
test_185080,0.68823
test_185081,0.492485
test_185082,0.979325
test_185083,0.553955
test_185084,0.83793
test_185085,0.815975
test_185086,0.50564
test_185087,0.44044
test_185088,0.24074
test_185089,0.03948
test_185090,0.118765
test_185091,0.858505
test_185092,0.61477
test_185093,0.37403
test_185094,0.61971
test_185095,0.362435
test_185096,0.344915
test_185097,0.520805
test_185098,0.76537
test_185099,0.92296
test_185100,0.17237
test_185101,0.225435
test_185102,0.030735
test_185103,0.06875
test_185104,0.82674
test_185105,0.2419
test_185106,0.49547
test_185107,0.42598
test_185108,0.277105
test_185109,0.88311
test_185110,0.41054
test_185111,0.336395
test_185112,0.116915
test_185113,0.731245
test_185114,0.716455
test_185115,0.486595
test_185116,0.63315
test_185117,0.89245
test_185118,0.548475
test_185119,0.63218
test_185120,0.3371
test_185121,0.697665
test_185122,0.074675
test_185123,0.68595
test_185124,0.055285
test_185125,0.37713
test_185126,0.469745
test_185127,0.031345
test_185128,0.020265
test_185129,0.13357
test_185130,0.024355
test_185131,0.635295
test_185132,0.10741
test_185133,0.242225
test_185134,0.76906
test_185135,0.9406
test_185136,0.018275
test_185137,0.443805
test_185138,0.53025
test_185139,0.99036
test_185140,0.22661
test_185141,0.702995
test_185142,0.80216
test_185143,0.65637
test_185144,0.93714
test_185145,0.632635
test_185146,0.19177
test_185147,0.058005
test_185148,0.6559
test_185149,0.01393
test_185150,0.723995
test_185151,0.17556
test_185152,0.969955
test_185153,0.40119
test_185154,0.13871
test_185155,0.32282
test_185156,0.07904
